,ID,性別,年齢区分,婚姻有無,扶養家族,利用月数,電話ｻｰﾋﾞｽ,電話回線数,ｲﾝﾀｰﾈｯﾄｻｰﾋﾞｽ,ｾｷｭﾘﾃｨｻｰﾋﾞｽ,ﾊﾞｯｸｱｯﾌﾟｻｰﾋﾞｽ,機器予防ｻｰﾋﾞｽ,ﾃｸﾆｶﾙｻﾎﾟｰﾄ,ｽﾄﾘｰﾐﾝｸﾞｻｰﾋﾞｽ(TV),ｽﾄﾘｰﾐﾝｸﾞｻｰﾋﾞｽ(映画),契約形態,請求書,支払方法,月額支払額,通算支払額,解約
3074,0719-SYFRB,2,0,0,0,12,1,2,1,1,0,1,1,0,0,0,1,1,61.65,713.75,1
3075,5049-GLYVG,1,0,0,0,1,1,1,0,2,2,2,2,2,2,0,0,1,20.6,20.6,1
3076,0577-WHMEV,2,0,1,0,16,1,2,2,1,1,1,0,0,0,0,0,0,90.7,1374.9,0
3077,6103-BOCOU,2,0,0,0,26,1,2,2,0,0,1,0,0,0,0,1,0,80.7,2193.0,0
3078,7251-XFOIL,2,0,0,0,61,1,2,2,0,0,1,0,0,1,0,0,1,89.2,5500.6,0
3079,2018-QKYGT,1,0,1,1,1,1,1,2,0,0,0,0,0,1,0,1,0,81.05,81.05,0
3080,2625-TRCZQ,2,0,1,0,51,0,0,1,0,1,0,0,1,1,0,1,0,49.65,2553.35,0
3081,2137-DQMEV,1,0,1,1,68,0,0,1,1,1,0,0,1,0,1,0,1,44.8,2983.65,0
3082,9746-YKGXB,1,0,1,1,52,0,0,1,1,0,1,0,0,1,1,0,2,44.25,2276.1,0
3083,9138-EFSMO,1,0,1,1,26,1,1,2,0,0,0,0,0,1,1,0,2,78.95,2034.25,0
3084,3577-AMVUX,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,55.05,55.05,0
3085,0506-YLVKJ,1,0,1,1,46,1,1,0,2,2,2,2,2,2,2,1,1,20.2,917.45,0
3086,2279-AXJJK,1,0,1,0,52,1,2,2,0,1,0,1,0,1,0,1,3,95.65,5088.4,0
3087,6976-BWGLQ,2,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,2,25.2,1787.35,0
3088,9614-RMGHA,1,0,1,0,65,1,2,2,0,1,0,0,1,0,0,1,2,91.85,5940.85,1
3089,5797-APWZC,2,0,0,0,1,1,1,2,0,0,0,0,1,1,0,0,0,90.6,90.6,1
3090,7876-AEHIG,2,0,0,1,51,0,0,1,1,0,1,1,1,1,1,0,2,60.15,3077.0,0
3091,6507-ZJSUR,1,1,1,0,23,1,1,2,0,0,0,0,1,1,0,1,0,90.45,2117.25,0
3092,1073-XXCZD,1,0,1,0,55,1,2,0,2,2,2,2,2,2,2,0,2,25.7,1443.65,0
3093,4712-UYOOI,2,0,1,1,20,1,1,0,2,2,2,2,2,2,0,0,0,20.0,417.65,0
3094,1513-XNPPH,2,0,0,0,12,1,1,2,0,0,1,1,0,1,0,1,0,89.4,1095.65,1
3095,1077-HUUJM,2,0,0,1,7,1,1,2,0,0,0,0,0,0,0,1,0,71.05,472.65,0
3096,7435-ZNUYY,1,0,0,0,6,1,1,0,2,2,2,2,2,2,1,0,1,20.6,116.6,0
3097,4750-ZRXIU,2,1,0,0,4,1,2,2,0,0,0,0,0,1,0,1,0,84.6,360.1,1
3098,1763-KUAAW,2,1,0,0,18,1,1,0,2,2,2,2,2,2,1,0,2,20.35,369.6,0
3099,9560-ARGQJ,2,0,0,1,16,1,1,2,0,0,0,0,1,0,0,1,0,81.0,1312.15,1
3100,6769-DYBQN,1,1,0,0,46,1,1,2,1,0,0,0,0,1,0,0,0,85.0,3969.4,1
3101,4291-HPAXL,1,0,0,1,1,1,1,0,2,2,2,2,2,2,0,0,1,19.85,19.85,0
3102,4250-WAROZ,1,1,1,1,60,1,2,2,1,1,0,0,0,1,0,1,0,93.25,5774.55,0
3103,5649-TJHOV,1,1,1,0,27,0,0,1,0,0,0,0,0,1,0,0,2,36.5,1032.0,1
3104,1088-AUUZZ,1,0,1,1,56,1,2,1,1,1,0,1,0,1,2,1,3,75.85,4261.2,0
3105,5702-SKUOB,2,0,1,0,4,1,1,0,2,2,2,2,2,2,0,0,1,19.6,93.45,0
3106,4135-FRWKJ,2,1,1,1,55,1,2,1,1,0,1,1,1,0,1,0,0,76.25,4154.55,0
3107,8587-XYZSF,1,0,0,0,67,1,1,1,0,0,0,1,0,0,2,0,2,50.55,3260.1,0
3108,5336-UFNZP,2,1,1,1,65,1,2,2,0,1,1,0,1,1,1,1,0,107.45,7047.5,0
3109,2506-TNFCO,2,1,1,0,1,1,1,2,0,0,0,0,0,0,0,1,0,69.55,69.55,1
3110,2369-UAPKZ,1,0,0,0,5,1,2,2,0,1,1,0,1,1,0,0,1,104.1,541.9,1
3111,2126-GSEGL,2,0,1,0,70,1,2,1,0,1,1,1,1,1,2,1,2,84.8,5917.55,0
3112,0117-LFRMW,1,0,1,1,37,0,0,1,1,1,1,0,0,0,0,0,2,40.2,1448.8,1
3113,0581-BXBUB,2,1,0,0,4,1,1,2,0,1,0,0,0,0,0,0,0,72.75,317.75,0
3114,2165-VOEGB,2,0,0,1,46,1,1,2,1,1,0,1,1,1,1,1,2,105.2,4822.85,1
3115,5498-TXHLF,2,0,1,1,34,1,2,2,0,0,1,0,1,0,0,0,0,87.45,2874.15,1
3116,3823-KYNQY,1,0,0,0,12,1,2,0,2,2,2,2,2,2,1,0,3,24.95,280.4,0
3117,2972-YDYUW,2,0,0,0,57,1,2,2,0,1,0,1,0,1,1,0,0,94.7,5468.95,0
3118,0459-SPZHJ,1,0,1,1,63,1,2,1,1,1,1,0,1,1,2,0,3,83.5,5435.0,0
3119,3716-BDVDB,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,69.1,69.1,1
3120,0971-QIFJK,2,0,1,0,69,1,2,0,2,2,2,2,2,2,2,0,2,24.25,1641.8,0
3121,0021-IKXGC,2,1,0,0,1,1,2,2,0,0,0,0,0,0,0,1,0,72.1,72.1,0
3122,6048-UWKAL,2,1,1,0,69,1,2,2,0,1,0,1,1,1,2,0,3,105.4,6998.95,0
3123,6092-QZVPP,1,0,0,0,36,1,1,1,1,0,1,1,1,1,0,1,3,79.2,2854.95,0
3124,3224-DFQNQ,2,0,1,0,66,1,2,2,1,1,0,1,0,0,1,0,0,89.0,5898.6,0
3125,9512-PHSMG,2,0,1,0,10,1,1,0,2,2,2,2,2,2,0,1,1,20.55,252.75,0
3126,2770-NSVDG,1,0,1,0,24,0,0,1,0,0,1,0,0,0,0,0,0,29.1,688.0,0
3127,3665-JATSN,2,0,0,0,19,0,0,1,0,1,0,0,0,1,0,1,0,39.7,710.05,0
3128,9314-QDMDW,1,0,0,0,11,1,1,1,0,1,0,0,1,0,1,1,0,61.25,729.95,0
3129,5370-IIVVL,1,0,0,0,37,1,2,2,0,1,0,1,1,1,1,1,3,104.5,3778.0,0
3130,8908-NMQTX,1,0,0,0,72,0,0,1,1,1,1,1,1,1,2,1,2,65.6,4566.5,0
3131,2215-ZAFGX,1,0,0,0,9,1,2,2,0,0,0,0,1,0,0,1,0,85.5,791.7,0
3132,3274-NSDWE,2,0,0,0,68,1,1,0,2,2,2,2,2,2,2,0,3,19.6,1441.65,0
3133,0345-HKJVM,2,0,0,0,6,1,1,2,0,0,0,0,1,1,0,0,0,89.3,577.6,1
3134,5868-YWPDW,1,1,1,0,6,1,1,2,0,1,0,0,0,1,0,1,0,84.2,519.15,1
3135,8149-RSOUN,2,0,0,0,1,1,2,2,0,0,0,0,1,1,0,1,0,93.85,93.85,1
3136,9067-YGSCA,2,0,0,0,70,1,2,0,2,2,2,2,2,2,1,0,3,26.05,1856.4,0
3137,7621-VPNET,2,0,1,0,42,1,2,2,0,0,1,1,0,0,0,1,3,85.9,3729.75,0
3138,3419-SNJJD,2,1,1,0,65,1,2,2,1,0,1,0,1,1,0,0,2,105.25,6786.4,1
3139,9795-VOWON,1,0,0,0,7,0,0,1,0,0,0,0,0,0,1,1,3,24.35,150.85,0
3140,1208-NBVFH,1,0,1,1,20,1,1,1,0,0,1,0,0,0,0,1,0,49.6,939.8,0
3141,2985-JUUBZ,1,0,1,1,40,1,2,1,0,0,1,0,1,1,0,1,0,74.55,3015.75,0
3142,7147-AYBAA,1,0,0,0,37,1,1,2,0,0,0,0,0,0,0,1,1,70.35,2552.9,0
3143,6891-JPYFF,2,0,1,1,48,1,2,2,1,1,0,0,1,1,0,1,3,105.25,4997.5,0
3144,1271-SJBGZ,1,1,0,0,12,0,0,1,0,0,1,1,0,1,0,1,0,43.65,526.95,1
3145,3428-MMGUB,1,0,0,0,60,1,2,2,0,0,1,0,1,0,2,1,0,89.55,5231.2,0
3146,2075-PUEPR,1,0,1,1,55,1,1,0,2,2,2,2,2,2,2,0,2,19.35,1153.25,0
3147,8690-UPCZI,1,0,1,1,29,1,2,1,1,0,0,1,1,0,1,0,2,69.05,1958.45,0
3148,4486-EFAEB,1,0,0,0,13,1,1,0,2,2,2,2,2,2,0,1,0,20.4,251.65,0
3149,8671-KKKOS,2,0,1,0,46,0,0,1,1,1,0,0,1,0,0,0,0,45.55,2062.15,0
3150,3567-PQTSO,1,0,1,1,53,1,2,2,0,1,1,0,1,1,1,1,0,105.25,5576.3,0
3151,8670-ERCJH,1,0,0,0,72,1,2,2,1,1,1,1,1,1,2,0,2,113.4,8164.1,0
3152,9513-DXHDA,1,0,0,0,27,1,1,1,1,0,1,1,1,1,1,0,0,81.7,2212.55,0
3153,0947-IDHRQ,2,0,0,0,7,1,1,2,0,0,0,0,1,0,0,1,1,80.3,526.7,1
3154,9447-YPTBX,2,0,1,0,50,1,1,0,2,2,2,2,2,2,1,1,2,19.85,943.1,0
3155,5399-ZIMKF,1,0,0,0,5,1,1,2,0,1,0,0,0,0,0,1,0,74.65,383.65,0
3156,8496-DMZUK,1,0,0,0,30,1,2,2,1,1,1,0,0,0,1,0,2,90.4,2820.65,0
3157,3256-EZDBI,1,1,1,0,51,0,0,1,0,1,0,0,0,0,0,1,3,29.45,1459.35,0
3158,4285-GYRQC,2,0,1,0,7,1,1,2,0,0,1,0,1,0,0,1,0,86.25,587.1,1
3159,5644-PDMZC,2,1,0,0,2,1,2,2,0,1,0,0,0,1,0,0,0,89.5,161.5,1
3160,6393-WRYZE,2,0,1,0,34,1,2,2,0,0,0,0,1,1,0,1,0,97.65,3207.55,1
3161,4608-LCIMN,1,0,1,1,8,1,1,1,0,0,0,0,0,0,0,0,2,44.65,369.15,0
3162,1480-BKXGA,1,1,1,0,72,1,2,2,1,1,1,1,1,1,2,1,2,116.05,8404.9,0
3163,0748-RDGGM,1,0,1,0,70,1,1,2,1,1,1,1,1,1,1,1,2,109.5,7534.65,1
3164,4955-VCWBI,2,0,1,1,43,1,1,0,2,2,2,2,2,2,1,0,1,20.0,817.95,0
3165,8679-LZBMD,1,0,1,0,44,1,1,2,0,0,0,0,1,1,1,1,2,90.65,3974.15,0
3166,2169-RRLFW,2,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,3,25.6,1888.25,0
3167,8409-WQJUX,2,0,0,0,25,0,0,1,0,0,1,1,1,1,1,0,0,54.2,1423.15,0
3168,1776-SPBWV,2,0,1,1,34,1,1,0,2,2,2,2,2,2,1,1,2,20.1,682.1,0
3169,4211-MMAZN,1,0,0,0,1,1,1,0,2,2,2,2,2,2,0,0,1,20.25,20.25,1
3170,0886-QGENL,2,1,1,0,27,1,1,2,1,0,1,0,1,1,0,1,0,101.25,2754.45,1
3171,8722-NGNBH,1,0,0,0,5,0,0,1,1,0,1,1,0,0,0,0,1,40.0,223.45,1
3172,2717-HVIZY,2,0,0,1,8,1,1,0,2,2,2,2,2,2,0,0,1,20.05,163.6,0
3173,1354-YZFNB,1,0,1,1,4,1,1,0,2,2,2,2,2,2,2,0,3,19.55,68.8,0
3174,9762-YAQAA,1,0,0,0,39,1,2,2,0,1,0,0,0,0,1,0,3,81.4,3213.75,0
3175,3898-BSJYF,2,0,0,1,10,1,2,1,1,0,1,1,0,1,1,0,3,73.55,693.3,0
3176,1636-NTNCO,1,1,0,0,4,0,0,1,0,1,0,0,1,1,0,1,3,50.95,207.35,0
3177,0231-LXVAP,1,0,0,0,1,1,1,2,0,0,0,1,0,0,0,1,0,75.9,75.9,1
3178,6993-YCOBK,1,0,1,1,60,1,2,2,1,0,1,1,1,1,2,1,0,110.6,6586.85,0
3179,9397-TZSHA,2,0,0,0,69,1,2,0,2,2,2,2,2,2,2,0,3,24.6,1678.05,0
3180,8626-PTQGE,1,0,0,0,69,0,0,1,1,1,0,1,1,1,2,1,2,60.05,4176.7,0
3181,5176-LMJXE,2,0,0,0,47,1,1,0,2,2,2,2,2,2,2,1,1,20.55,945.7,0
3182,6990-YNRIO,1,0,1,1,65,1,2,2,1,0,1,1,1,1,2,0,2,108.65,6937.95,1
3183,6825-UYPFK,2,0,0,0,23,1,2,2,0,0,0,0,0,0,0,0,2,75.6,1758.6,1
3184,5502-RLUYV,2,0,1,1,69,1,2,2,0,1,1,0,1,1,0,1,0,103.95,7446.9,1
3185,0565-JUPYD,1,0,0,0,63,1,2,2,1,1,1,1,1,0,1,0,3,104.5,6590.8,0
3186,8387-UGUSU,2,0,1,1,15,1,1,0,2,2,2,2,2,2,0,0,1,20.05,284.3,0
3187,4983-CCWMC,1,0,0,0,3,1,1,2,0,0,0,0,0,0,0,1,1,69.6,207.4,0
3188,9371-BITHB,2,0,1,1,52,1,1,0,2,2,2,2,2,2,2,0,1,19.85,1070.5,0
3189,3970-XGJDU,2,0,0,0,62,1,1,0,2,2,2,2,2,2,2,1,3,19.2,1123.65,0
3190,8910-ICHIU,2,0,0,0,46,1,1,2,1,1,1,0,1,0,1,1,3,95.65,4664.2,0
3191,2842-BCQGE,1,0,0,0,43,1,2,2,0,0,0,0,0,0,0,1,3,75.35,3161.4,0
3192,6598-RFFVI,1,0,0,0,2,1,1,0,2,2,2,2,2,2,1,0,3,19.3,28.3,1
3193,3466-BYAVD,1,0,1,1,15,1,1,1,0,1,1,1,0,1,0,1,1,69.5,1071.4,0
3194,7868-BGSZA,1,0,1,0,43,1,2,1,1,0,1,0,1,1,1,1,0,80.2,3581.6,0
3195,6008-NAIXK,1,1,0,0,54,0,0,1,0,1,1,0,1,1,1,1,0,55.45,2966.95,0
3196,2868-MZAGQ,1,0,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,79.25,79.25,1
3197,9189-JWSHV,2,1,1,0,24,1,2,2,0,0,0,0,1,1,0,1,0,93.55,2264.05,1
3198,4821-WQOYN,2,0,1,1,72,1,1,0,2,2,2,2,2,2,2,1,3,20.1,1326.25,0
3199,2919-HBCJO,2,0,0,0,4,1,1,2,0,1,0,0,0,0,0,1,2,76.65,333.6,1
3200,7483-IQWIB,1,0,1,1,37,1,2,2,0,1,1,0,1,0,0,1,0,92.95,3415.25,0
3201,9773-PEQBZ,1,0,0,0,10,1,2,2,0,1,0,0,0,0,0,0,0,79.85,797.25,0
3202,2604-XVDAM,2,0,0,0,12,1,1,1,0,0,0,0,0,0,0,0,2,43.8,540.95,0
3203,6322-HRPFA,1,0,1,1,49,1,1,1,1,1,0,1,0,0,0,0,3,59.6,2970.3,0
3204,6769-DCQLI,1,0,0,0,52,1,1,2,0,1,1,1,1,1,1,1,2,105.0,5426.85,1
3205,8007-YYPWD,2,0,0,0,15,1,2,0,2,2,2,2,2,2,2,0,2,25.05,369.1,0
3206,7854-EKTJL,2,0,0,1,2,1,1,0,2,2,2,2,2,2,0,1,0,19.6,35.85,1
3207,3174-RKMOW,1,0,1,1,35,1,2,2,0,1,1,1,1,1,0,1,0,109.95,3782.4,0
3208,2669-OIDSD,2,0,1,0,48,1,1,2,0,0,1,1,1,1,0,1,3,100.05,4834.0,0
3209,6340-DACFT,2,0,1,1,50,1,1,0,2,2,2,2,2,2,2,0,3,20.55,1070.25,0
3210,1608-GMEWB,1,1,0,0,45,1,2,2,0,0,0,0,1,1,0,1,2,93.9,4200.25,0
3211,4003-FUSHP,1,0,0,0,19,1,1,1,0,0,0,1,1,0,0,1,3,61.55,1093.2,0
3212,7470-MCQTK,2,0,1,0,13,0,0,1,0,0,1,0,1,1,0,1,2,48.75,633.4,1
3213,2484-DGXPZ,2,0,1,1,31,1,1,0,2,2,2,2,2,2,0,1,1,19.55,658.95,1
3214,4163-NCJAK,2,0,1,0,46,1,2,0,2,2,2,2,2,2,1,1,2,24.45,1066.15,0
3215,4707-MAXGU,1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,0,3,25.85,1872.2,0
3216,2190-BCXEC,2,0,1,0,40,1,2,2,0,0,0,1,0,0,0,1,3,78.85,3126.85,0
3217,1346-PJWTK,1,0,1,0,61,1,1,2,0,1,1,1,0,1,0,0,3,94.15,5731.85,0
3218,7754-IXRMC,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,45.35,45.35,0
3219,6258-PVZWJ,1,0,1,0,68,1,2,1,1,1,1,1,1,1,2,1,3,90.8,6302.85,0
3220,4998-IKFSE,2,0,0,0,30,1,2,2,0,0,1,0,1,1,0,0,0,100.45,3096.9,0
3221,4625-XMOYM,2,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,2,26.25,1988.05,0
3222,9728-FTTVZ,2,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,69.2,69.2,1
3223,4581-SSPWD,2,0,0,0,3,1,2,2,0,0,0,0,0,0,0,1,0,75.8,246.3,1
3224,3850-OKINF,1,0,1,1,71,1,2,1,1,0,0,0,1,0,1,1,0,66.2,4692.55,0
3225,2167-FQSTQ,2,0,1,0,72,1,2,1,1,1,1,1,1,1,2,1,0,92.4,6786.1,0
3226,5515-IDEJJ,1,0,1,1,1,1,1,0,2,2,2,2,2,2,0,0,1,19.9,19.9,1
3227,9924-JPRMC,1,0,0,0,72,1,2,2,1,1,1,1,1,1,2,1,0,118.2,8547.15,0
3228,2632-TACXW,2,0,1,0,62,1,2,0,2,2,2,2,2,2,2,0,2,23.65,1416.75,0
3229,3629-ZNKXA,1,1,0,0,17,1,1,2,0,1,1,0,1,1,0,1,0,101.8,1752.45,0
3230,2405-LBMUW,2,0,1,1,61,0,0,1,1,1,0,1,0,1,1,1,2,50.7,3088.75,0
3231,7627-JKIAZ,2,0,1,0,37,1,2,2,0,0,1,0,0,0,0,1,3,78.95,2839.65,1
3232,9734-UYXQI,2,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,0,49.4,106.55,1
3233,9152-AMKAK,1,0,0,0,6,1,1,1,1,0,1,1,1,1,2,1,1,80.25,493.4,0
3234,7596-ZYWBB,2,0,0,0,65,1,1,1,1,1,0,1,0,0,2,1,1,59.6,3739.8,0
3235,2878-DHMIN,1,0,1,1,35,1,1,0,2,2,2,2,2,2,1,0,0,19.9,666.0,0
3236,7103-ZGVNT,2,0,1,1,69,1,2,1,1,1,0,1,1,0,1,0,3,73.7,4885.85,0
3237,7145-FEJWU,2,0,0,1,12,1,2,2,0,1,1,0,1,1,0,1,0,105.3,1275.65,0
3238,7711-YIJWC,1,0,1,1,61,1,1,1,1,1,1,1,1,1,1,0,2,84.9,5264.5,0
3239,2037-SGXHH,1,0,1,1,38,1,2,2,0,1,1,0,1,0,0,1,0,94.65,3624.3,1
3240,2959-MJHIC,1,0,1,0,4,1,1,2,0,0,0,0,1,0,0,1,0,80.35,307.4,1
3241,0774-IFUVM,1,0,1,1,11,1,2,1,1,0,0,0,1,0,0,1,2,65.15,723.35,0
3242,6377-WHAOX,2,0,1,0,60,1,2,2,0,1,1,0,1,1,0,1,0,106.15,6411.25,0
3243,6253-GNHWH,2,0,1,1,71,1,2,1,1,1,1,1,0,0,2,0,1,71.1,5224.95,0
3244,9633-DENPU,2,0,1,0,47,1,1,1,0,1,0,0,1,0,0,1,2,58.6,2723.4,0
3245,1154-HYWWO,1,0,0,0,38,1,1,1,1,1,0,1,1,0,1,0,1,70.6,2708.2,0
3246,1116-DXXDF,1,0,0,0,39,1,1,2,1,0,1,0,1,1,2,1,0,100.45,3801.7,0
3247,7010-ZMVBF,2,0,1,1,18,1,1,0,2,2,2,2,2,2,0,0,1,20.45,357.0,0
3248,0442-ZXKVS,2,1,1,0,54,1,2,2,1,1,1,1,1,1,1,1,2,115.6,6431.05,0
3249,0378-TOVMS,2,0,0,0,3,1,1,2,0,0,0,1,0,1,0,0,0,85.8,272.2,1
3250,8639-NHQEI,2,0,1,1,72,1,2,2,1,1,0,0,1,0,2,1,2,95.9,6954.15,0
3251,1236-WFCDV,1,1,0,0,14,1,1,2,0,0,0,0,1,1,0,0,3,90.45,1266.1,1
3252,2692-AQCPF,2,0,1,0,65,1,2,2,0,1,1,1,1,1,1,1,3,108.05,7118.9,0
3253,7341-LXCAF,1,0,1,0,4,1,2,2,0,0,0,0,0,0,0,1,0,74.65,301.4,1
3254,9881-VCZEP,2,0,1,0,25,1,2,1,0,1,0,0,0,0,0,0,0,54.1,1373.0,0
3255,9415-ZNBSX,2,0,1,1,70,1,2,1,1,1,1,1,1,1,2,1,2,89.0,6293.2,0
3256,1548-FEHVL,1,0,1,0,61,1,2,2,1,1,0,0,1,1,0,1,0,106.2,6375.2,0
3257,1095-JUDTC,2,1,0,0,47,1,2,2,0,1,0,1,1,0,0,1,0,95.05,4504.55,1
3258,7245-JMTTQ,2,0,0,0,51,1,2,2,0,1,1,1,1,1,1,1,0,111.5,5703.25,0
3259,3623-FQBOX,1,0,0,0,21,1,1,0,2,2,2,2,2,2,0,1,1,19.95,416.4,0
3260,6196-HBOBZ,1,0,1,0,65,1,2,2,1,1,1,0,1,0,2,1,0,99.35,6347.55,0
3261,9214-EKVXR,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,44.0,44.0,0
3262,3722-WPXTK,1,0,0,0,1,1,1,2,0,0,0,0,1,1,0,1,0,88.35,88.35,1
3263,6704-UTUKK,1,0,1,0,29,0,0,1,0,0,0,0,1,1,0,1,0,45.9,1332.4,0
3264,9128-CPXKI,2,0,0,0,59,1,1,2,0,0,1,0,1,1,2,0,0,95.8,5655.45,0
3265,1918-ZBFQJ,2,0,0,0,13,1,1,2,0,1,1,0,0,0,0,1,0,79.25,1111.65,1
3266,9819-FBNSV,1,1,1,0,37,1,1,2,0,0,0,0,0,0,0,1,2,72.25,2575.45,0
3267,7787-BNTZM,1,0,0,0,6,1,1,0,2,2,2,2,2,2,0,0,2,20.15,130.5,0
3268,8755-OGKNA,2,0,1,1,57,1,1,0,2,2,2,2,2,2,2,0,2,19.5,1167.6,0
3269,8782-LKFPK,1,0,0,0,44,1,2,2,0,0,1,0,0,1,0,1,1,90.4,4063.0,0
3270,5380-WJKOV,1,0,0,0,34,1,2,2,0,1,1,0,1,1,0,1,0,106.35,3549.25,1
3271,8064-RAVOH,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,49.85,49.85,0
3272,5440-VHLUL,1,0,0,0,69,1,2,2,0,1,0,1,1,1,1,1,2,105.2,7386.05,0
3273,1703-MGIAB,2,0,0,0,17,1,2,1,0,0,1,1,1,0,0,1,1,69.0,1108.0,0
3274,2097-YVPKN,1,0,0,0,65,1,2,0,2,2,2,2,2,2,2,0,1,25.75,1654.75,0
3275,3724-UCSHY,1,0,1,1,6,1,1,0,2,2,2,2,2,2,0,0,1,19.55,122.9,0
3276,3884-UEBXB,2,0,1,1,67,0,0,1,1,1,0,0,0,0,2,0,2,36.15,2434.45,0
3277,1755-FZQEC,1,0,0,0,39,1,1,0,2,2,2,2,2,2,1,0,1,19.9,791.15,0
3278,5397-NSKQG,1,0,1,1,67,0,0,1,1,0,0,0,1,1,2,0,3,50.9,3281.65,0
3279,8637-XJIVR,2,0,0,0,12,1,2,2,1,0,0,0,0,0,0,1,0,78.95,927.35,1
3280,8263-QMNTJ,1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,1,0,115.55,8425.3,0
3281,9845-QOMAD,1,0,1,1,14,1,1,0,2,2,2,2,2,2,1,0,1,19.75,309.35,0
3282,2277-VWCNI,2,1,0,0,4,1,2,1,0,0,0,0,0,0,0,0,1,48.75,179.85,0
3283,0923-PNFUB,2,0,0,0,3,1,1,2,0,1,0,0,1,0,0,0,0,83.75,247.25,1
3284,4745-LSPLO,1,0,0,0,1,1,1,0,2,2,2,2,2,2,0,0,1,20.5,20.5,1
3285,8224-UAXBZ,2,0,1,0,58,0,0,1,1,1,0,0,1,0,1,1,0,45.35,2540.1,0
3286,8204-TIFGJ,2,0,0,0,23,1,1,0,2,2,2,2,2,2,0,1,2,20.3,470.6,0
3287,7665-VIGUD,1,0,0,0,10,1,1,0,2,2,2,2,2,2,1,0,1,20.35,176.3,0
3288,1110-KYLGQ,2,0,0,0,63,1,2,2,1,1,1,0,1,1,0,0,3,108.25,6780.1,0
3289,4132-POCZS,1,0,1,0,52,0,0,1,1,0,0,0,0,1,0,1,0,39.9,2020.9,0
3290,8773-HHUOZ,2,0,0,1,17,1,1,1,0,0,0,0,1,1,0,1,1,64.7,1093.1,1
3291,3055-MJDSB,1,0,0,0,9,0,0,1,0,0,0,0,0,0,0,1,1,24.6,190.1,0
3292,6360-SVNWV,2,1,0,0,31,1,1,2,1,0,0,0,0,0,0,1,3,73.55,2094.65,0
3293,0799-DDIHE,2,0,1,1,15,1,1,1,0,0,0,0,0,0,0,0,0,46.3,639.45,0
3294,2996-XAUVF,1,0,0,0,70,0,0,1,0,0,0,1,0,1,2,1,1,40.05,2799.75,0
3295,5240-CAOYT,2,0,0,0,57,1,2,2,1,1,0,1,0,0,0,1,2,87.55,4884.85,0
3296,7129-ACFOG,2,0,0,0,5,1,2,1,1,0,0,0,0,0,0,1,0,53.8,283.95,0
3297,7399-QHBJS,2,0,1,1,72,1,2,1,1,1,0,1,0,0,2,0,3,66.75,4760.3,0
3298,2200-DSAAL,2,0,0,0,68,1,2,1,0,1,1,0,1,1,2,1,0,80.65,5330.2,0
3299,7508-DQAKK,2,0,0,0,64,1,2,1,1,1,1,1,1,1,2,1,3,86.4,5442.05,0
3300,1977-STDKI,2,1,0,0,1,1,1,2,0,1,0,0,0,0,0,1,0,73.0,73.0,1
3301,8356-WUAOJ,2,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,45.0,45.0,0
3302,8234-GSZYK,1,0,0,0,43,1,2,0,2,2,2,2,2,2,2,0,2,26.45,1110.05,0
3303,2898-LSJGD,2,0,1,1,21,0,0,1,1,0,1,0,1,1,1,1,0,55.95,1157.05,1
3304,7319-ZNRTR,1,0,1,1,25,1,1,0,2,2,2,2,2,2,1,0,0,19.6,411.15,0
3305,6345-ULYRW,1,1,1,0,44,1,2,2,0,1,0,0,0,1,1,0,1,88.4,3912.9,1
3306,4115-NZRKS,2,1,0,0,7,1,1,2,0,0,0,0,1,1,0,1,0,89.15,574.35,0
3307,6746-WAUWT,1,0,0,0,19,1,1,0,2,2,2,2,2,2,1,1,3,19.7,386.5,0
3308,8267-ZNYVZ,2,0,1,0,33,1,1,2,1,0,1,1,1,1,1,1,0,103.75,3361.05,1
3309,2920-RNCEZ,1,0,1,1,1,1,1,2,0,0,0,0,0,0,0,1,3,69.95,69.95,0
3310,9907-SWKKF,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,25.05,25.05,1
3311,4472-VESGY,2,0,1,1,52,1,2,2,1,1,1,0,0,1,0,0,2,98.15,4993.4,0
3312,9606-PBKBQ,1,1,1,0,32,1,2,2,0,0,0,0,0,1,0,1,0,85.0,2642.05,1
3313,2408-PSJVE,1,0,1,1,44,1,1,1,0,1,1,1,0,0,0,1,1,61.9,2924.05,0
3314,0334-ZFJSR,2,0,1,0,55,1,2,1,1,1,0,1,0,0,1,1,3,66.05,3462.1,0
