,ID,性別,年齢区分,婚姻有無,扶養家族,利用月数,電話ｻｰﾋﾞｽ,電話回線数,ｲﾝﾀｰﾈｯﾄｻｰﾋﾞｽ,ｾｷｭﾘﾃｨｻｰﾋﾞｽ,ﾊﾞｯｸｱｯﾌﾟｻｰﾋﾞｽ,機器予防ｻｰﾋﾞｽ,ﾃｸﾆｶﾙｻﾎﾟｰﾄ,ｽﾄﾘｰﾐﾝｸﾞｻｰﾋﾞｽ(TV),ｽﾄﾘｰﾐﾝｸﾞｻｰﾋﾞｽ(映画),契約形態,請求書,支払方法,月額支払額,通算支払額,解約
3310,9907-SWKKF,女,高齢者,未婚,なし,1,なし,電話契約なし,DSL,なし,なし,なし,なし,なし,なし,毎月更新,紙請求書,郵送小切手,25.05,25.05,Yes
3311,4472-VESGY,女,非高齢者,既婚,あり,52,あり,複数回線,Fiber optic,あり,あり,あり,なし,なし,あり,毎月更新,紙請求書,口座引き落とし,98.15,4993.4,No
3312,9606-PBKBQ,男,高齢者,既婚,なし,32,あり,複数回線,Fiber optic,なし,なし,なし,なし,なし,あり,毎月更新,電子請求書,電子決済,85.0,2642.05,Yes
3313,2408-PSJVE,男,非高齢者,既婚,あり,44,あり,1回線,DSL,なし,あり,あり,あり,なし,なし,毎月更新,電子請求書,郵送小切手,61.9,2924.05,No
3314,0334-ZFJSR,女,非高齢者,既婚,なし,55,あり,複数回線,DSL,あり,あり,なし,あり,なし,なし,1年更新,電子請求書,クレジットカード,66.05,3462.1,No
3315,2479-BRAMR,男,高齢者,既婚,なし,41,あり,複数回線,Fiber optic,あり,なし,あり,なし,なし,なし,毎月更新,電子請求書,口座引き落とし,83.75,3273.55,Yes
3316,3372-KWFBM,男,高齢者,未婚,なし,16,あり,複数回線,Fiber optic,なし,なし,なし,なし,あり,なし,毎月更新,電子請求書,電子決済,86.6,1281.0,Yes
3317,1722-LDZJS,男,非高齢者,既婚,あり,53,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,1年更新,紙請求書,クレジットカード,20.2,1068.15,No
3318,2541-YGPKE,男,非高齢者,既婚,あり,42,あり,1回線,DSL,あり,なし,なし,あり,なし,あり,1年更新,紙請求書,クレジットカード,63.7,2763.35,No
3319,3530-CRZSB,女,非高齢者,未婚,なし,7,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,毎月更新,紙請求書,郵送小切手,20.65,155.9,No
3320,7134-HBPBS,女,高齢者,未婚,なし,72,あり,複数回線,Fiber optic,なし,あり,あり,あり,あり,あり,2年更新,電子請求書,口座引き落とし,108.1,7774.05,No
3321,3910-MRQOY,女,非高齢者,既婚,なし,72,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,2年更新,紙請求書,口座引き落とし,19.4,1496.45,No
3322,3866-MDTUB,女,非高齢者,未婚,なし,2,あり,1回線,DSL,あり,なし,なし,なし,あり,あり,毎月更新,電子請求書,電子決済,70.75,146.9,Yes
3323,8107-RZLNV,男,非高齢者,既婚,なし,72,あり,複数回線,Fiber optic,なし,あり,あり,なし,あり,あり,2年更新,電子請求書,口座引き落とし,106.3,7565.35,No
3324,3207-OYBWH,男,高齢者,既婚,なし,57,あり,複数回線,Fiber optic,なし,あり,あり,なし,なし,あり,毎月更新,電子請求書,口座引き落とし,95.25,5427.05,Yes
3325,5919-VCZYM,男,非高齢者,未婚,なし,2,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,毎月更新,紙請求書,郵送小切手,20.05,42.7,No
3326,7571-YXDAD,女,非高齢者,未婚,なし,2,あり,複数回線,Fiber optic,なし,なし,なし,なし,なし,なし,毎月更新,紙請求書,クレジットカード,74.9,147.15,Yes
3327,8943-URTMR,女,非高齢者,未婚,なし,2,あり,1回線,Fiber optic,なし,なし,なし,なし,あり,なし,毎月更新,電子請求書,郵送小切手,79.65,152.7,Yes
3328,8915-NNTRC,男,非高齢者,既婚,あり,72,あり,複数回線,Fiber optic,あり,あり,なし,あり,あり,あり,2年更新,電子請求書,クレジットカード,107.7,7919.8,No
3329,1329-VHWNP,女,非高齢者,未婚,なし,7,なし,電話契約なし,DSL,なし,なし,なし,なし,なし,なし,毎月更新,紙請求書,口座引き落とし,25.05,189.95,No
3330,6362-QHAFM,男,非高齢者,既婚,なし,42,あり,複数回線,Fiber optic,なし,なし,あり,あり,あり,あり,1年更新,電子請求書,電子決済,108.3,4586.15,No
3331,8065-YKXKD,女,非高齢者,未婚,なし,10,あり,複数回線,Fiber optic,なし,なし,なし,なし,なし,なし,毎月更新,電子請求書,電子決済,74.75,799.65,Yes
3332,5424-RLQLC,男,非高齢者,未婚,なし,10,あり,1回線,DSL,なし,あり,なし,なし,あり,なし,毎月更新,電子請求書,郵送小切手,59.65,638.95,No
3333,8695-ARGXZ,男,高齢者,既婚,なし,34,あり,複数回線,Fiber optic,なし,なし,なし,なし,なし,なし,毎月更新,電子請求書,電子決済,75.55,2425.4,No
3334,6823-SIDFQ,男,非高齢者,未婚,なし,28,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,1年更新,紙請求書,クレジットカード,18.25,534.7,No
3335,5995-LFTLE,男,非高齢者,未婚,なし,58,あり,複数回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,2年更新,電子請求書,クレジットカード,25.3,1474.35,No
3336,6661-EIPZC,女,非高齢者,既婚,あり,48,なし,電話契約なし,DSL,なし,なし,なし,あり,なし,なし,毎月更新,電子請求書,クレジットカード,29.5,1423.05,No
3337,5702-KVQRD,男,非高齢者,既婚,なし,71,あり,1回線,DSL,あり,なし,あり,あり,あり,あり,2年更新,電子請求書,電子決済,82.55,5832.65,No
3338,0824-VWDPO,女,非高齢者,未婚,なし,45,あり,複数回線,Fiber optic,あり,あり,なし,なし,なし,あり,1年更新,紙請求書,口座引き落とし,96.75,4442.75,No
3339,9432-RUVSL,女,非高齢者,未婚,なし,48,あり,1回線,Fiber optic,あり,なし,あり,あり,あり,あり,2年更新,電子請求書,クレジットカード,102.5,4904.25,No
3340,0742-NXBGR,女,非高齢者,未婚,なし,1,あり,1回線,Fiber optic,なし,あり,あり,なし,なし,なし,毎月更新,電子請求書,電子決済,82.3,82.3,Yes
3341,4106-HADHQ,男,非高齢者,既婚,あり,39,あり,1回線,DSL,あり,なし,あり,あり,あり,あり,1年更新,紙請求書,クレジットカード,80.0,3182.95,Yes
3342,6169-PPETC,男,非高齢者,既婚,あり,35,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,2年更新,紙請求書,口座引き落とし,20.5,759.35,No
3343,5135-RDDQL,女,非高齢者,既婚,あり,63,あり,1回線,DSL,あり,なし,なし,なし,なし,なし,2年更新,電子請求書,口座引き落とし,50.65,3221.25,No
3344,6928-ONTRW,女,非高齢者,既婚,あり,72,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,2年更新,紙請求書,クレジットカード,19.7,1379.8,No
3345,4846-WHAFZ,女,高齢者,既婚,なし,37,あり,複数回線,Fiber optic,なし,なし,なし,なし,なし,なし,毎月更新,電子請求書,電子決済,76.5,2868.15,Yes
3346,0666-UXTJO,男,高齢者,既婚,なし,34,あり,1回線,Fiber optic,なし,なし,あり,なし,あり,なし,毎月更新,電子請求書,クレジットカード,85.2,2874.45,No
3347,3785-NRHYR,男,非高齢者,未婚,なし,1,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,毎月更新,紙請求書,郵送小切手,19.65,19.65,No
3348,3372-CDXFJ,男,非高齢者,既婚,あり,13,あり,複数回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,1年更新,紙請求書,口座引き落とし,24.5,343.6,No
3349,4816-JBHOV,男,高齢者,未婚,なし,2,あり,1回線,DSL,なし,なし,なし,なし,なし,なし,毎月更新,電子請求書,電子決済,44.7,93.7,Yes
3350,0201-OAMXR,女,非高齢者,未婚,なし,70,あり,複数回線,Fiber optic,あり,あり,あり,あり,あり,あり,1年更新,紙請求書,クレジットカード,115.55,8127.6,Yes
3351,2159-TURXX,男,非高齢者,未婚,なし,5,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,毎月更新,紙請求書,クレジットカード,20.05,95.55,No
3352,4931-TRZWN,女,非高齢者,未婚,なし,13,あり,1回線,DSL,あり,なし,なし,なし,あり,あり,毎月更新,電子請求書,電子決済,71.95,923.85,No
3353,9391-LMANN,男,非高齢者,未婚,あり,53,あり,1回線,Fiber optic,あり,あり,あり,なし,なし,あり,1年更新,紙請求書,電子決済,95.95,5036.9,No
3354,8677-HDZEE,女,非高齢者,未婚,なし,56,あり,複数回線,Fiber optic,なし,あり,なし,あり,あり,あり,毎月更新,電子請求書,口座引き落とし,105.45,5916.95,No
3355,2387-KDZQY,男,非高齢者,未婚,なし,17,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,1年更新,電子請求書,郵送小切手,20.1,279.5,No
3356,2176-OSJUV,男,非高齢者,既婚,なし,71,あり,複数回線,DSL,あり,あり,なし,あり,なし,なし,2年更新,紙請求書,口座引き落とし,65.15,4681.75,No
3357,9481-WHGWY,女,非高齢者,既婚,あり,70,あり,1回線,DSL,あり,なし,なし,あり,あり,あり,2年更新,紙請求書,クレジットカード,75.35,5437.75,No
3358,7049-GKVZY,女,非高齢者,未婚,なし,17,あり,1回線,DSL,あり,あり,なし,あり,あり,あり,1年更新,紙請求書,クレジットカード,79.85,1387.35,No
3359,8961-QDZZJ,女,非高齢者,既婚,あり,57,あり,1回線,Fiber optic,なし,あり,なし,なし,あり,あり,1年更新,電子請求書,電子決済,95.0,5535.8,No
3360,8883-ANODQ,女,非高齢者,既婚,あり,68,あり,複数回線,Fiber optic,なし,あり,あり,なし,なし,なし,2年更新,電子請求書,クレジットカード,84.4,5746.75,No
3361,4234-XTNEA,男,非高齢者,未婚,なし,2,あり,1回線,Fiber optic,なし,なし,なし,なし,あり,なし,毎月更新,電子請求書,電子決済,79.95,174.45,No
3362,6211-WHMYA,女,高齢者,未婚,なし,64,なし,電話契約なし,DSL,なし,あり,なし,あり,あり,なし,毎月更新,電子請求書,電子決済,43.85,2751.0,No
3363,0392-BZIUW,女,非高齢者,既婚,なし,72,あり,複数回線,Fiber optic,あり,なし,あり,なし,あり,あり,2年更新,電子請求書,クレジットカード,105.0,7589.8,No
3364,7861-UVUFT,女,非高齢者,既婚,なし,15,あり,1回線,Fiber optic,なし,なし,あり,なし,あり,なし,毎月更新,電子請求書,電子決済,84.3,1308.4,Yes
3365,6490-FGZAT,男,非高齢者,未婚,なし,6,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,毎月更新,紙請求書,郵送小切手,20.65,109.3,No
3366,2642-DTVCO,男,高齢者,未婚,なし,9,あり,複数回線,Fiber optic,なし,なし,なし,なし,なし,あり,毎月更新,電子請求書,電子決済,85.05,746.5,Yes
3367,3716-LRGXK,男,非高齢者,既婚,なし,60,あり,複数回線,Fiber optic,なし,なし,あり,なし,あり,あり,2年更新,紙請求書,クレジットカード,101.15,6067.4,No
3368,3378-AJRAO,男,非高齢者,既婚,あり,44,あり,複数回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,1年更新,紙請求書,電子決済,24.85,1013.6,No
3369,6184-DYUOB,女,非高齢者,既婚,なし,3,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,毎月更新,電子請求書,郵送小切手,19.6,55.25,No
3370,2114-MGINA,女,非高齢者,未婚,なし,14,あり,1回線,Fiber optic,なし,なし,なし,なし,あり,あり,毎月更新,電子請求書,郵送小切手,89.8,1129.1,Yes
3371,2523-EWWZL,女,非高齢者,既婚,なし,27,あり,1回線,Fiber optic,なし,あり,なし,なし,なし,なし,毎月更新,電子請求書,電子決済,76.1,2093.4,No
3372,2454-RPBRZ,女,高齢者,既婚,なし,12,あり,複数回線,Fiber optic,なし,あり,あり,なし,あり,なし,毎月更新,電子請求書,電子決済,98.1,1060.2,Yes
3373,8189-HBVRW,女,非高齢者,未婚,なし,53,あり,複数回線,Fiber optic,あり,あり,あり,なし,なし,なし,毎月更新,紙請求書,電子決済,90.8,4921.2,No
3374,4915-BFSXL,男,非高齢者,既婚,あり,70,あり,複数回線,DSL,あり,なし,あり,なし,あり,なし,2年更新,紙請求書,クレジットカード,68.95,4858.7,No
3375,0480-KYJVA,女,非高齢者,既婚,あり,72,あり,複数回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,2年更新,紙請求書,クレジットカード,24.25,1784.5,No
3376,2000-MPKCA,女,非高齢者,未婚,なし,58,あり,複数回線,Fiber optic,あり,あり,あり,なし,あり,あり,1年更新,電子請求書,電子決済,107.75,6332.75,No
3377,1442-OKRJE,男,非高齢者,既婚,あり,66,あり,1回線,Fiber optic,あり,あり,あり,なし,あり,あり,1年更新,電子請求書,口座引き落とし,103.15,7031.3,No
3378,2900-PHPLN,女,高齢者,既婚,なし,70,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,2年更新,電子請求書,クレジットカード,19.55,1462.05,No
